chr	start	end	element_ID	pvalue
chr14	92436016	92506029	gc19_pc.cds::gencode::TRIP11::ENSG00000100815.8	0.761904761904762
chr4	7042997	7044665	gc19_pc.cds::gencode::CCDC96::ENSG00000173013.4	0.76271186440678
chr6	170151753	170181609	gc19_pc.cds::gencode::ERMARD::ENSG00000130023.11	0.763157894736842
chr5	31401538	31529166	gc19_pc.cds::gencode::DROSHA::ENSG00000113360.12	0.769230769230769
chr1	2160205	2238204	gc19_pc.cds::gencode::SKI::ENSG00000157933.9	0.775862068965517
chr2	38791323	38830009	gc19_pc.cds::gencode::HNRNPLL::ENSG00000143889.11	0.776119402985075
chr14	68008584	68054023	gc19_pc.cds::gencode::PLEKHH1::ENSG00000054690.9	0.779411764705882
chr1	248343287	248344331	gc19_pc.cds::gencode::OR2M2::ENSG00000198601.2	0.78
chr11	30900130	31349827	gc19_pc.cds::gencode::DCDC1::ENSG00000170959.10	0.781199351701783
chr12	123259217	123311016	gc19_pc.cds::gencode::CCDC62::ENSG00000130783.9	0.782608695652174
chr11	72288427	72385251	gc19_pc.cds::gencode::PDE2A::ENSG00000186642.11	0.782608695652174
chr6	31733370	31744556	gc19_pc.cds::gencode::VWA7::ENSG00000204396.6	0.782608695652174
chr11	64662444	64684607	gc19_pc.cds::gencode::ATG2A::ENSG00000110046.8	0.785872141278587
chr11	1013455	1036655	gc19_pc.cds::gencode::MUC6::ENSG00000184956.11	0.789473684210526
chr1	158435351	158436293	gc19_pc.cds::gencode::OR10K1::ENSG00000173285.2	0.790697674418605
chr1	112026308	112106574	gc19_pc.cds::gencode::ADORA3::ENSG00000121933.13	0.796296296296296
chr15	73983054	74005297	gc19_pc.cds::gencode::CD276::ENSG00000103855.13	0.796296296296296
chr18	33767502	33848648	gc19_pc.cds::gencode::MOCOS::ENSG00000075643.5	0.796296296296296
chr11	71927942	71932806	gc19_pc.cds::gencode::FOLR2::ENSG00000165457.9	0.799201048623681
chr6	90604187	90605819	gc19_pc.cds::gencode::GJA10::ENSG00000135355.3	0.8
chr15	42707626	42764487	gc19_pc.cds::gencode::ZNF106::ENSG00000103994.12	0.801376157598322
chr3	186383820	186395672	gc19_pc.cds::gencode::HRG::ENSG00000113905.4	0.803571428571429
chr7	82387890	82791908	gc19_pc.cds::gencode::PCLO::ENSG00000186472.15	0.809160305343511
chr8	77616323	77776801	gc19_pc.cds::gencode::ZFHX4::ENSG00000091656.11	0.811764705882353
chr3	33540122	33759494	gc19_pc.cds::gencode::CLASP2::ENSG00000163539.11	0.813782746537627
chr2	186603354	186697953	gc19_pc.cds::gencode::FSIP2::ENSG00000188738.9	0.818181818181818
chr10	14941162	14996009	gc19_pc.cds::gencode::DCLRE1C::ENSG00000152457.13	0.821428571428571
chr4	1816150	1857677	gc19_pc.cds::gencode::LETM1::ENSG00000168924.10	0.824427480916031
chr7	76019375	76033756	gc19_pc.cds::gencode::SRCRB4D::ENSG00000146700.8	0.829268292682927
chr17	46214597	46507482	gc19_pc.cds::gencode::SKAP1::ENSG00000141293.11	0.830985915492958
chr5	5423028	5489443	gc19_pc.cds::gencode::KIAA0947::ENSG00000164151.7	0.833333333333333
chr1	170914697	171033481	gc19_pc.cds::gencode::MROH9::ENSG00000117501.10	0.833333333333333
chr10	135340899	135352468	gc19_pc.cds::gencode::CYP2E1::ENSG00000130649.5	0.834497206703911
chr22	41257068	41257998	gc19_pc.cds::gencode::DNAJB7::ENSG00000172404.4	0.84375
chr3	101504440	101540798	gc19_pc.cds::gencode::NXPE3::ENSG00000144815.10	0.84375
chr11	581512	611777	gc19_pc.cds::gencode::PHRF1::ENSG00000070047.7	0.84375
chr8	110374809	110542319	gc19_pc.cds::gencode::PKHD1L1::ENSG00000205038.7	0.85
chr4	8206921	8243140	gc19_pc.cds::gencode::SH3TC1::ENSG00000125089.12	0.859635210150674
chr3	124689495	124774734	gc19_pc.cds::gencode::HEG1::ENSG00000173706.8	0.86046511627907
chr5	132083187	132088662	gc19_pc.cds::gencode::CCNI2::ENSG00000205089.3	0.861538461538462
chr5	118176611	118324206	gc19_pc.cds::gencode::DTWD2::ENSG00000169570.5	0.862745098039216
chr12	9301567	9360937	gc19_pc.cds::gencode::PZP::ENSG00000126838.5	0.863636363636364
chr19	12501279	12511884	gc19_pc.cds::gencode::ZNF799::ENSG00000196466.6	0.864406779661017
chr7	7398263	7572506	gc19_pc.cds::gencode::COL28A1::ENSG00000215018.5	0.866666666666667
chr20	32255303	32256041	gc19_pc.cds::gencode::ACTL10::ENSG00000182584.4	0.868421052631579
chr19	14017254	14041208	gc19_pc.cds::gencode::CC2D1A::ENSG00000132024.13	0.868421052631579
chr12	53662550	53687258	gc19_pc.cds::gencode::ESPL1::ENSG00000135476.7	0.868421052631579
chr20	3719321	3732813	gc19_pc.cds::gencode::HSPA12B::ENSG00000132622.6	0.868421052631579
chr12	50185621	50197827	gc19_pc.cds::gencode::NCKAP5L::ENSG00000167566.12	0.868421052631579
chr12	123470573	123519137	gc19_pc.cds::gencode::PITPNM2::ENSG00000090975.8	0.868421052631579
chr17	43515223	43559850	gc19_pc.cds::gencode::PLEKHM1::ENSG00000225190.4	0.868421052631579
chr16	68877520	69117564	gc19_pc.cds::gencode::TANGO6::ENSG00000103047.3	0.868421052631579
chr5	149737309	149778611	gc19_pc.cds::gencode::TCOF1::ENSG00000070814.13	0.868421052631579
chr2	219503061	219521152	gc19_pc.cds::gencode::ZNF142::ENSG00000115568.11	0.868421052631579
chr12	49047826	49075964	gc19_pc.cds::gencode::KANSL2::ENSG00000139620.8	0.869565217391304
chr22	26157059	26423644	gc19_pc.cds::gencode::MYO18B::ENSG00000133454.11	0.88
chr6	30978483	31002715	gc19_pc.cds::gencode::MUC22::ENSG00000261272.1	0.886134453781513
chr19	58038941	58063868	gc19_pc.cds::gencode::ZNF549::ENSG00000121406.4	0.888888888888889
chr8	10464404	10480711	gc19_pc.cds::gencode::RP1L1::ENSG00000183638.5	0.896643109540636
chr11	130318868	130343716	gc19_pc.cds::gencode::ADAMTS15::ENSG00000166106.2	0.904761904761905
chr5	93076282	93077269	gc19_pc.cds::gencode::POU5F2::ENSG00000248483.4	0.916666666666667
chr5	115782308	115840640	gc19_pc.cds::gencode::SEMA6A::ENSG00000092421.12	0.923076923076923
chr12	51748162	51773565	gc19_pc.cds::gencode::GALNT6::ENSG00000139629.11	0.930293730819816
chr19	1066024	1086005	gc19_pc.cds::gencode::HMHA1::ENSG00000180448.6	0.935313262815297
chr19	8959607	9091814	gc19_pc.cds::gencode::MUC16::ENSG00000181143.11	0.958925750394945
chr11	56756388	56757318	gc19_pc.cds::gencode::OR5AK2::ENSG00000181273.2	0.96039603960396
chr15	76640973	77176158	gc19_pc.cds::gencode::SCAPER::ENSG00000140386.8	0.962468513853904
chr17	30506378	30506885	gc19_pc.cds::gencode::AC116407.2::ENSG00000269402.1	0.968976215098242
chr9	90497806	90503740	gc19_pc.cds::gencode::SPATA31E1::ENSG00000177992.9	0.972602739726027
chr17	29298091	29326209	gc19_pc.cds::gencode::RNF135::ENSG00000181481.9	0.986121819583655
chr17	67075113	67136844	gc19_pc.cds::gencode::ABCA6::ENSG00000154262.8	1
chr7	20662908	20795247	gc19_pc.cds::gencode::ABCB5::ENSG00000004846.12	1
chr11	119020675	119031816	gc19_pc.cds::gencode::ABCG4::ENSG00000172350.5	1
chr5	156822573	157002704	gc19_pc.cds::gencode::ADAM19::ENSG00000135074.11	1
chr8	24151662	24211917	gc19_pc.cds::gencode::ADAM28::ENSG00000042980.8	1
chr5	64447662	64769500	gc19_pc.cds::gencode::ADAMTS6::ENSG00000049192.10	1
chr16	50322090	50349416	gc19_pc.cds::gencode::ADCY7::ENSG00000121281.8	1
chr8	26606035	26722486	gc19_pc.cds::gencode::ADRA1A::ENSG00000120907.13	1
chr10	112837754	112839152	gc19_pc.cds::gencode::ADRA2A::ENSG00000150594.5	1
chr15	86686952	87572071	gc19_pc.cds::gencode::AGBL1::ENSG00000166748.8	1
chr5	76326591	76359077	gc19_pc.cds::gencode::AGGF1::ENSG00000164252.8	1
chr14	105404399	105444574	gc19_pc.cds::gencode::AHNAK2::ENSG00000185567.6	1
chr7	17338888	17382688	gc19_pc.cds::gencode::AHR::ENSG00000106546.8	1
chr17	19809539	19880992	gc19_pc.cds::gencode::AKAP10::ENSG00000108599.10	1
chr6	151561697	151674875	gc19_pc.cds::gencode::AKAP12::ENSG00000131016.12	1
chr15	101418055	101454978	gc19_pc.cds::gencode::ALDH1A3::ENSG00000184254.12	1
chr2	233271604	233274582	gc19_pc.cds::gencode::ALPPL2::ENSG00000163286.3	1
chr19	33089050	33149921	gc19_pc.cds::gencode::ANKRD27::ENSG00000105186.10	1
chr12	99129337	100378015	gc19_pc.cds::gencode::ANKS1B::ENSG00000185046.14	1
chr7	150553558	150558297	gc19_pc.cds::gencode::AOC1::ENSG00000002726.15	1
chr18	10454978	10488035	gc19_pc.cds::gencode::APCDD1::ENSG00000154856.8	1
chr12	7802142	7818468	gc19_pc.cds::gencode::APOBEC1::ENSG00000111701.6	1
chr22	36113918	36124945	gc19_pc.cds::gencode::APOL5::ENSG00000128313.2	1
chr8	143694441	143695632	gc19_pc.cds::gencode::ARC::ENSG00000198576.2	1
chr19	929528	972065	gc19_pc.cds::gencode::ARID3A::ENSG00000116017.6	1
chr22	30185001	30228314	gc19_pc.cds::gencode::ASCC2::ENSG00000100325.10	1
chr7	150745972	150749834	gc19_pc.cds::gencode::ASIC3::ENSG00000213199.3	1
chr12	7043164	7050943	gc19_pc.cds::gencode::ATN1::ENSG00000111676.10	1
chr1	154300275	154321594	gc19_pc.cds::gencode::ATP8B2::ENSG00000143515.12	1
chr7	69064639	70255982	gc19_pc.cds::gencode::AUTS2::ENSG00000158321.11	1
chr22	32810289	32853373	gc19_pc.cds::gencode::BPIFC::ENSG00000184459.4	1
chr9	136898711	136918599	gc19_pc.cds::gencode::BRD3::ENSG00000169925.12	1
chr19	1229177	1236099	gc19_pc.cds::gencode::C19orf26::ENSG00000099625.8	1
chr2	27799439	27805394	gc19_pc.cds::gencode::C2orf16::ENSG00000221843.2	1
chr5	37107703	37247800	gc19_pc.cds::gencode::C5orf42::ENSG00000197603.9	1
chr9	35041141	35045866	gc19_pc.cds::gencode::C9orf131::ENSG00000174038.8	1
chr9	27548233	27567118	gc19_pc.cds::gencode::C9orf72::ENSG00000147894.10	1
chr22	24431965	24574164	gc19_pc.cds::gencode::CABIN1::ENSG00000099991.12	1
chr22	37887196	37915207	gc19_pc.cds::gencode::CARD10::ENSG00000100065.10	1
chr9	139258576	139266530	gc19_pc.cds::gencode::CARD9::ENSG00000187796.9	1
chr14	59971956	60043493	gc19_pc.cds::gencode::CCDC175::ENSG00000151838.7	1
chr3	56591270	56655646	gc19_pc.cds::gencode::CCDC66::ENSG00000180376.12	1
chr11	64591944	64612041	gc19_pc.cds::gencode::CDC42BPG::ENSG00000171219.8	1
chr16	64981505	65038772	gc19_pc.cds::gencode::CDH11::ENSG00000140937.9	1
chr17	72984138	73000169	gc19_pc.cds::gencode::CDR2L::ENSG00000109089.7	1
chr19	42212650	42231236	gc19_pc.cds::gencode::CEACAM5::ENSG00000105388.10	1
chr11	117209302	117282884	gc19_pc.cds::gencode::CEP164::ENSG00000110274.10	1
chr1	203186016	203198794	gc19_pc.cds::gencode::CHIT1::ENSG00000133063.11	1
chr15	78917296	78933475	gc19_pc.cds::gencode::CHRNB4::ENSG00000117971.7	1
chr11	45671237	45672473	gc19_pc.cds::gencode::CHST1::ENSG00000175264.3	1
chr10	73765600	73768229	gc19_pc.cds::gencode::CHST3::ENSG00000122863.5	1
chr19	19649158	19656825	gc19_pc.cds::gencode::CILP2::ENSG00000160161.5	1
chr12	10205286	10218231	gc19_pc.cds::gencode::CLEC9A::ENSG00000197992.2	1
chr7	135047636	135123079	gc19_pc.cds::gencode::CNOT4::ENSG00000080802.14	1
chr7	145813968	148112708	gc19_pc.cds::gencode::CNTNAP2::ENSG00000174469.13	1
chr9	137534033	137734149	gc19_pc.cds::gencode::COL5A1::ENSG00000130635.11	1
chr21	47401764	47423927	gc19_pc.cds::gencode::COL6A1::ENSG00000142156.10	1
chr4	47597737	47839966	gc19_pc.cds::gencode::CORIN::ENSG00000145244.7	1
chr19	17003918	17137593	gc19_pc.cds::gencode::CPAMD8::ENSG00000160111.8	1
chr8	113236999	114449083	gc19_pc.cds::gencode::CSMD3::ENSG00000164796.13	1
chr3	37903690	38025757	gc19_pc.cds::gencode::CTDSPL::ENSG00000144677.10	1
chr1	70877098	70904810	gc19_pc.cds::gencode::CTH::ENSG00000116761.7	1
chr10	16866973	17171764	gc19_pc.cds::gencode::CUBN::ENSG00000107611.10	1
chr6	43005425	43021596	gc19_pc.cds::gencode::CUL7::ENSG00000044090.4	1
chr12	111471981	111786129	gc19_pc.cds::gencode::CUX2::ENSG00000111249.9	1
chr8	104427218	104455110	gc19_pc.cds::gencode::DCAF13::ENSG00000164934.9	1
chr6	30621018	30640759	gc19_pc.cds::gencode::DHX16::ENSG00000204560.5	1
chr14	95556834	95599795	gc19_pc.cds::gencode::DICER1::ENSG00000100697.10	1
chr20	61510584	61542964	gc19_pc.cds::gencode::DIDO1::ENSG00000101191.12	1
chr10	124320286	124402914	gc19_pc.cds::gencode::DMBT1::ENSG00000187908.11	1
chr2	84744950	85046532	gc19_pc.cds::gencode::DNAH6::ENSG00000115423.14	1
chr17	11501815	11872844	gc19_pc.cds::gencode::DNAH9::ENSG00000007174.13	1
chr1	84864247	84880551	gc19_pc.cds::gencode::DNASE2B::ENSG00000137976.7	1
chr7	111368329	111846193	gc19_pc.cds::gencode::DOCK4::ENSG00000128512.15	1
chr19	2164183	2229791	gc19_pc.cds::gencode::DOT1L::ENSG00000104885.13	1
chr5	158126118	158526486	gc19_pc.cds::gencode::EBF1::ENSG00000164330.12	1
chr17	42928641	42971889	gc19_pc.cds::gencode::EFTUD2::ENSG00000108883.8	1
chr12	56474084	56495839	gc19_pc.cds::gencode::ERBB3::ENSG00000065361.10	1
chr18	19110303	19154804	gc19_pc.cds::gencode::ESCO1::ENSG00000141446.6	1
chr14	103566556	103576876	gc19_pc.cds::gencode::EXOC3L4::ENSG00000205436.3	1
chr1	231471313	231473491	gc19_pc.cds::gencode::EXOC8::ENSG00000116903.6	1
chr5	177457593	177474122	gc19_pc.cds::gencode::FAM153C::ENSG00000204677.6	1
chr2	131810475	131840219	gc19_pc.cds::gencode::FAM168B::ENSG00000152102.13	1
chr16	89805008	89883023	gc19_pc.cds::gencode::FANCA::ENSG00000187741.10	1
chr8	124968238	125132031	gc19_pc.cds::gencode::FER1L6::ENSG00000214814.2	1
chr7	76825595	76829110	gc19_pc.cds::gencode::FGL2::ENSG00000127951.5	1
chr7	128470691	128498577	gc19_pc.cds::gencode::FLNC::ENSG00000128591.11	1
chr1	171061799	171086582	gc19_pc.cds::gencode::FMO3::ENSG00000007933.8	1
chr1	24122438	24125497	gc19_pc.cds::gencode::GALE::ENSG00000117308.10	1
chr15	90784140	90785298	gc19_pc.cds::gencode::GDPGP1::ENSG00000183208.8	1
chr7	42003927	42262852	gc19_pc.cds::gencode::GLI3::ENSG00000106571.8	1
chr12	129338126	129467635	gc19_pc.cds::gencode::GLT1D1::ENSG00000151948.7	1
chr14	53245028	53251368	gc19_pc.cds::gencode::GNPNAT1::ENSG00000100522.4	1
chr21	30909550	31311818	gc19_pc.cds::gencode::GRIK1::ENSG00000171189.12	1
chr6	146350653	146755932	gc19_pc.cds::gencode::GRM1::ENSG00000152822.9	1
chr3	6903075	7782093	gc19_pc.cds::gencode::GRM7::ENSG00000196277.11	1
chr19	51815101	51832013	gc19_pc.cds::gencode::IGLON5::ENSG00000142549.9	1
chr7	50358657	50468325	gc19_pc.cds::gencode::IKZF1::ENSG00000185811.12	1
chr9	102866803	103062956	gc19_pc.cds::gencode::INVS::ENSG00000119509.8	1
chr17	73720783	73753786	gc19_pc.cds::gencode::ITGB4::ENSG00000132470.9	1
chr20	10620145	10654178	gc19_pc.cds::gencode::JAG1::ENSG00000101384.7	1
chr14	63174225	63511904	gc19_pc.cds::gencode::KCNH5::ENSG00000140015.15	1
chr12	21918656	21926550	gc19_pc.cds::gencode::KCNJ8::ENSG00000121361.3	1
chr15	81166220	81241265	gc19_pc.cds::gencode::KIAA1199::ENSG00000103888.11	1
chr4	57164395	57193970	gc19_pc.cds::gencode::KIAA1211::ENSG00000109265.8	1
chr1	157963466	158064910	gc19_pc.cds::gencode::KIRREL::ENSG00000183853.13	1
chr19	51559843	51568324	gc19_pc.cds::gencode::KLK13::ENSG00000167759.8	1
chr12	52754636	52761189	gc19_pc.cds::gencode::KRT85::ENSG00000135443.4	1
chr19	54866876	54881884	gc19_pc.cds::gencode::LAIR1::ENSG00000167613.11	1
chr9	133884601	133967174	gc19_pc.cds::gencode::LAMC3::ENSG00000050555.13	1
chr4	25001388	25032315	gc19_pc.cds::gencode::LGI2::ENSG00000153012.7	1
chr3	8543624	8609284	gc19_pc.cds::gencode::LMCD1::ENSG00000071282.7	1
chr12	122667691	122687989	gc19_pc.cds::gencode::LRRC43::ENSG00000158113.8	1
chr5	138208698	138210600	gc19_pc.cds::gencode::LRRTM2::ENSG00000146006.7	1
chr19	40697938	40721199	gc19_pc.cds::gencode::MAP3K10::ENSG00000130758.3	1
chr17	19282213	19286544	gc19_pc.cds::gencode::MAPK7::ENSG00000166484.15	1
chr9	128201165	128434853	gc19_pc.cds::gencode::MAPKAP1::ENSG00000119487.12	1
chr4	164449899	164775283	gc19_pc.cds::gencode::MARCH1::ENSG00000145416.9	1
chr12	58149311	58152680	gc19_pc.cds::gencode::MARCH9::ENSG00000139266.5	1
chr13	113556516	113751173	gc19_pc.cds::gencode::MCF2L::ENSG00000126217.16	1
chr15	81294612	81295701	gc19_pc.cds::gencode::MESDC1::ENSG00000140406.2	1
chr15	41961092	42059478	gc19_pc.cds::gencode::MGA::ENSG00000174197.12	1
chr22	39882170	39884954	gc19_pc.cds::gencode::MGAT3::ENSG00000128268.11	1
chr7	131012658	131172487	gc19_pc.cds::gencode::MKLN1::ENSG00000128585.13	1
chr7	73008194	73038822	gc19_pc.cds::gencode::MLXIPL::ENSG00000009950.11	1
chr11	102706856	102714277	gc19_pc.cds::gencode::MMP3::ENSG00000149968.7	1
chr22	28146902	28196531	gc19_pc.cds::gencode::MN1::ENSG00000169184.5	1
chr12	62860987	62986529	gc19_pc.cds::gencode::MON2::ENSG00000061987.10	1
chr1	2252821	2322972	gc19_pc.cds::gencode::MORN1::ENSG00000116151.9	1
chr11	118100574	118123009	gc19_pc.cds::gencode::MPZL3::ENSG00000160588.5	1
chr5	40998153	41070954	gc19_pc.cds::gencode::MROH2B::ENSG00000171495.12	1
chr5	79950546	80171681	gc19_pc.cds::gencode::MSH3::ENSG00000113318.9	1
chr3	135869988	135913955	gc19_pc.cds::gencode::MSL2::ENSG00000174579.3	1
chr7	100547256	100550424	gc19_pc.cds::gencode::MUC3A::ENSG00000228273.2	1
chr7	100551249	100610315	gc19_pc.cds::gencode::MUC3A::ENSG00000169894.13	1
chr11	47353421	47374198	gc19_pc.cds::gencode::MYBPC3::ENSG00000134571.6	1
chr13	77619512	77900910	gc19_pc.cds::gencode::MYCBP2::ENSG00000005810.13	1
chr20	33563297	33589999	gc19_pc.cds::gencode::MYH7B::ENSG00000078814.11	1
chr22	42456282	42466301	gc19_pc.cds::gencode::NAGA::ENSG00000198951.7	1
chr3	47021351	47050810	gc19_pc.cds::gencode::NBEAL2::ENSG00000160796.12	1
chr8	102700870	102731857	gc19_pc.cds::gencode::NCALD::ENSG00000104490.13	1
chr12	44902716	45307619	gc19_pc.cds::gencode::NELL2::ENSG00000184613.6	1
chr16	69776234	69788813	gc19_pc.cds::gencode::NOB1::ENSG00000141101.8	1
chr9	139934223	139940441	gc19_pc.cds::gencode::NPDC1::ENSG00000107281.5	1
chr5	92920729	92929548	gc19_pc.cds::gencode::NR2F1::ENSG00000175745.7	1
chr15	88420165	88799384	gc19_pc.cds::gencode::NTRK3::ENSG00000140538.12	1
chr20	61340559	61391619	gc19_pc.cds::gencode::NTSR1::ENSG00000101188.4	1
chr4	88344057	88379173	gc19_pc.cds::gencode::NUDT9::ENSG00000170502.8	1
chr18	55102948	55143955	gc19_pc.cds::gencode::ONECUT2::ENSG00000119547.5	1
chr11	55761156	55762101	gc19_pc.cds::gencode::OR5F1::ENSG00000149133.1	1
chr22	31090047	31302326	gc19_pc.cds::gencode::OSBP2::ENSG00000184792.11	1
chr10	72285707	72326489	gc19_pc.cds::gencode::PALD1::ENSG00000107719.8	1
chr13	28712794	28866659	gc19_pc.cds::gencode::PAN3::ENSG00000152520.9	1
chr1	176525458	176811590	gc19_pc.cds::gencode::PAPPA2::ENSG00000116183.6	1
chr5	140235633	140389522	gc19_pc.cds::gencode::PCDHA10::ENSG00000250120.2	1
chr5	140220906	140389522	gc19_pc.cds::gencode::PCDHA8::ENSG00000204962.4	1
chr5	140718538	140890740	gc19_pc.cds::gencode::PCDHGA2::ENSG00000081853.13	1
chr5	140855683	140890740	gc19_pc.cds::gencode::PCDHGC3::ENSG00000240184.2	1
chr3	195941092	195997402	gc19_pc.cds::gencode::PCYT1A::ENSG00000161217.7	1
chr11	100909846	100999801	gc19_pc.cds::gencode::PGR::ENSG00000082175.10	1
chr7	47814740	47988037	gc19_pc.cds::gencode::PKD1L1::ENSG00000158683.3	1
chr19	14544333	14582674	gc19_pc.cds::gencode::PKN1::ENSG00000123143.8	1
chr5	140422	182438	gc19_pc.cds::gencode::PLEKHG4B::ENSG00000153404.9	1
chr19	2230161	2236247	gc19_pc.cds::gencode::PLEKHJ1::ENSG00000104886.5	1
chr5	23509142	23527882	gc19_pc.cds::gencode::PRDM9::ENSG00000164256.5	1
chr19	12907894	12912075	gc19_pc.cds::gencode::PRDX2::ENSG00000167815.7	1
chr5	177419709	177422934	gc19_pc.cds::gencode::PROP1::ENSG00000175325.2	1
chr2	153512819	153573971	gc19_pc.cds::gencode::PRPF40A::ENSG00000196504.11	1
chr3	138738705	138739503	gc19_pc.cds::gencode::PRR23B::ENSG00000184814.5	1
chr19	14583371	14585132	gc19_pc.cds::gencode::PTGER1::ENSG00000160951.3	1
chr10	129839145	129881170	gc19_pc.cds::gencode::PTPRE::ENSG00000132334.12	1
chr21	45527297	45550653	gc19_pc.cds::gencode::PWP2::ENSG00000241945.3	1
chr17	9801411	9808497	gc19_pc.cds::gencode::RCVRN::ENSG00000109047.7	1
chr3	108474624	108476032	gc19_pc.cds::gencode::RETNLB::ENSG00000163515.6	1
chr6	117198438	117252669	gc19_pc.cds::gencode::RFX6::ENSG00000185002.5	1
chr1	183711292	183895426	gc19_pc.cds::gencode::RGL1::ENSG00000143344.11	1
chr6	33259878	33266387	gc19_pc.cds::gencode::RGL2::ENSG00000237441.5	1
chr7	105172762	105207758	gc19_pc.cds::gencode::RINT1::ENSG00000135249.3	1
chr17	56432303	56492938	gc19_pc.cds::gencode::RNF43::ENSG00000108375.8	1
chr17	9705702	9725388	gc19_pc.cds::gencode::RP11-477N12.3::ENSG00000214978.6	1
chr10	63944080	64028369	gc19_pc.cds::gencode::RTKN2::ENSG00000182010.6	1
chr10	76871306	76936450	gc19_pc.cds::gencode::SAMD8::ENSG00000156671.8	1
chr19	56052022	56056909	gc19_pc.cds::gencode::SBK3::ENSG00000231274.4	1
chr8	27729450	27845132	gc19_pc.cds::gencode::SCARA5::ENSG00000168079.12	1
chr2	224462146	224464000	gc19_pc.cds::gencode::SCG2::ENSG00000171951.4	1
chr2	165946659	166032904	gc19_pc.cds::gencode::SCN3A::ENSG00000153253.11	1
chr17	62018130	62050201	gc19_pc.cds::gencode::SCN4A::ENSG00000007314.7	1
chr16	82032715	82034463	gc19_pc.cds::gencode::SDR42E1::ENSG00000184860.5	1
chr10	75506590	75530853	gc19_pc.cds::gencode::SEC24C::ENSG00000176986.10	1
chr7	83590686	83823902	gc19_pc.cds::gencode::SEMA3A::ENSG00000075213.6	1
chr2	242259660	242289589	gc19_pc.cds::gencode::SEPT2::ENSG00000168385.13	1
chr11	64532860	64545864	gc19_pc.cds::gencode::SF1::ENSG00000168066.16	1
chr17	6589525	6616652	gc19_pc.cds::gencode::SLC13A5::ENSG00000141485.11	1
chr16	89262406	89268072	gc19_pc.cds::gencode::SLC22A31::ENSG00000259803.2	1
chr3	48663418	48672826	gc19_pc.cds::gencode::SLC26A6::ENSG00000225697.6	1
chr12	69140157	69160677	gc19_pc.cds::gencode::SLC35E3::ENSG00000175782.8	1
chr1	205628361	205633784	gc19_pc.cds::gencode::SLC45A3::ENSG00000158715.5	1
chr13	30088616	30110325	gc19_pc.cds::gencode::SLC7A1::ENSG00000139514.8	1
chr19	33699796	33716609	gc19_pc.cds::gencode::SLC7A10::ENSG00000130876.7	1
chr13	88325734	88330520	gc19_pc.cds::gencode::SLITRK5::ENSG00000165300.6	1
chr9	2029022	2192739	gc19_pc.cds::gencode::SMARCA2::ENSG00000080503.15	1
chr12	53497361	53517907	gc19_pc.cds::gencode::SOAT2::ENSG00000167780.7	1
chr4	7194373	7741991	gc19_pc.cds::gencode::SORCS2::ENSG00000184985.12	1
chr2	110372066	110373644	gc19_pc.cds::gencode::SOWAHC::ENSG00000198142.3	1
chr17	45973652	46005190	gc19_pc.cds::gencode::SP2::ENSG00000167182.11	1
chr17	48624569	48633023	gc19_pc.cds::gencode::SPATA20::ENSG00000006282.15	1
chr2	220299699	220362911	gc19_pc.cds::gencode::SPEG::ENSG00000072195.10	1
chr1	16174562	16265922	gc19_pc.cds::gencode::SPEN::ENSG00000065526.6	1
chr15	44855318	44955845	gc19_pc.cds::gencode::SPG11::ENSG00000104133.10	1
chr19	38755532	38782646	gc19_pc.cds::gencode::SPINT2::ENSG00000167642.8	1
chr12	64238596	64536452	gc19_pc.cds::gencode::SRGAP1::ENSG00000196935.4	1
chr1	180945705	180991809	gc19_pc.cds::gencode::STX6::ENSG00000135823.9	1
chr1	223394381	223536767	gc19_pc.cds::gencode::SUSD4::ENSG00000143502.10	1
chr10	29747175	29843987	gc19_pc.cds::gencode::SVIL::ENSG00000197321.10	1
chr18	40850305	40857246	gc19_pc.cds::gencode::SYT4::ENSG00000132872.7	1
chr11	7260098	7488031	gc19_pc.cds::gencode::SYT9::ENSG00000170743.12	1
chr5	9629244	9630144	gc19_pc.cds::gencode::TAS2R1::ENSG00000169777.5	1
chr6	160200076	160210500	gc19_pc.cds::gencode::TCP1::ENSG00000120438.7	1
chr20	35207177	35220024	gc19_pc.cds::gencode::TGIF2::ENSG00000118707.5	1
chr19	3721890	3750682	gc19_pc.cds::gencode::TJP3::ENSG00000105289.10	1
chr11	695608	704646	gc19_pc.cds::gencode::TMEM80::ENSG00000177042.10	1
chr17	42265076	42268232	gc19_pc.cds::gencode::TMUB2::ENSG00000168591.11	1
chr18	29410717	29522727	gc19_pc.cds::gencode::TRAPPC8::ENSG00000153339.9	1
chr16	31226059	31236076	gc19_pc.cds::gencode::TRIM72::ENSG00000177238.9	1
chr4	122800890	122872835	gc19_pc.cds::gencode::TRPC3::ENSG00000138741.6	1
chr6	43214398	43253114	gc19_pc.cds::gencode::TTBK1::ENSG00000146216.7	1
chr17	15902799	15947869	gc19_pc.cds::gencode::TTC19::ENSG00000011295.11	1
chr22	43564013	43583075	gc19_pc.cds::gencode::TTLL12::ENSG00000100304.12	1
chr4	115544036	115597444	gc19_pc.cds::gencode::UGT8::ENSG00000174607.6	1
chr18	9914253	9954208	gc19_pc.cds::gencode::VAPA::ENSG00000101558.9	1
chr19	54544214	54567031	gc19_pc.cds::gencode::VSTM1::ENSG00000189068.5	1
chr2	20113318	20189776	gc19_pc.cds::gencode::WDR35::ENSG00000118965.10	1
