id	raw_p
mirna.prom::chr19:47729332-47729732_2::NA::NA	0.131486663
mirna.prom::chr8:1745730-1746130_1::NA::NA	0.75127209
mirna.prom::chr19:55757955-55758238_1::NA::NA	1
mirna.prom::chr4:20482274-20520919_4::NA::NA	0.938665011
mirna.prom::chr6:157100766-157101056_2::NA::NA	0.8409081
mirna.prom::chr20:34042365-34056825_3::NA::NA	1
mirna.prom::chr15:55665232-55666502_3::NA::NA	1
mirna.prom::chrX:53231955-53231983_1::NA::NA	1
mirna.prom::chr3:71592908-71632704_3::NA::NA	1
mirna.prom::chr17:43013342-43013393_1::NA::NA	1
mirna.prom::chr10:35379053-35379092_1::NA::NA	1
mirna.prom::chr3:39170807-39170918_1::NA::NA	0.6083177
mirna.prom::chr11:46485169-46485569_1::NA::NA	0.8038451
mirna.prom::chr18:37272043-37292329_4::NA::NA	0.0819953379
mirna.prom::chr14:102975852-102975859_1::NA::NA	1
mirna.prom::chr12:53440952-53448561_3::NA::NA	0.61443749
mirna.prom::chr2:219188160-219188241_1::NA::NA	1
mirna.prom::chr17:56409869-56410072_1::NA::NA	0.5222279
mirna.prom::chr15:62599304-62599704_1::NA::NA	0.65829723
mirna.prom::chr3:48625659-48626059_2::NA::NA	0.01134664
mirna.prom::chr2:60637873-60650558_2::NA::NA	0.6252086
mirna.prom::chr14:101292264-101292620_2::NA::NA	0.0493112
mirna.prom::chr10:121690618-121693026_4::NA::NA	0.1015188687
mirna.prom::chr9:33473688-33473700_1::NA::NA	1
mirna.prom::chr8:135844340-135844740_1::NA::NA	0.70514625
mirna.prom::chr14:24620885-24621272_2::NA::NA	1
mirna.prom::chr16:56860384-56860784_1::NA::NA	0.91569888
mirna.prom::chr7:114249148-114289210_2::NA::NA	0.92959162
mirna.prom::chr15:21112411-21112811_1::NA::NA	0.291453483
mirna.prom::chr12:24330214-24330614_1::NA::NA	0.52948674
mirna.prom::chr16:2318613-2318623_1::NA::NA	1
mirna.prom::chr2:240010201-240010601_1::NA::NA	0.41126479
mirna.prom::chr1:8936230-8938549_2::NA::NA	0.2431928
mirna.prom::chr15:70375658-70376058_1::NA::NA	0.017659509
mirna.prom::chr6:41523569-41554726_3::NA::NA	0.85188165
mirna.prom::chr12:66430045-66431607_2::NA::NA	0.83850918
mirna.prom::chr1:168338101-168338291_1::NA::NA	0.439684428
mirna.prom::chrX:53461094-53468091_2::NA::NA	0.4555677
mirna.prom::chr17:38347504-38347813_2::NA::NA	0.345438227
mirna.prom::chr7:99698808-99698816_1::NA::NA	1
mirna.prom::chr11:2187799-2188046_2::NA::NA	1
mirna.prom::chr17:17726712-17726732_1::NA::NA	1
mirna.prom::chr8:25174886-25175127_1::NA::NA	0.75346986
mirna.prom::chr14:100531957-100531964_1::NA::NA	1
mirna.prom::chr1:205419259-205424928_2::NA::NA	0.034061533
mirna.prom::chr19:10843155-10879044_2::NA::NA	0.9341855
mirna.prom::chr14:27340146-27342128_2::NA::NA	0.833629299
mirna.prom::chr14:28142075-28142475_2::NA::NA	0.579441656
mirna.prom::chr17:66453820-66453824_1::NA::NA	1
mirna.prom::chr8:10488964-10489364_1::NA::NA	0.5750601
mirna.prom::chr20:60554377-60571570_5::NA::NA	0.66900492
mirna.prom::chr17:57242474-57248279_2::NA::NA	0.845876153
mirna.prom::chr15:66016165-66025391_7::NA::NA	0.66535964
mirna.prom::chr6:31668665-31669044_2::NA::NA	0.943305855
mirna.prom::chr1:1098131-1098531_1::NA::NA	0.61028973
mirna.prom::chr1:55680986-55688051_2::NA::NA	0.7201345813
mirna.prom::chr1:23191711-23191893_1::NA::NA	1
mirna.prom::chr18:33161903-33162458_2::NA::NA	0.977341075
mirna.prom::chrX:45629677-45629856_1::NA::NA	1
mirna.prom::chr2:240904417-240906048_2::NA::NA	0.63474139
mirna.prom::chr12:13044604-13044707_1::NA::NA	1
mirna.prom::chr4:117219007-117219407_1::NA::NA	0.6734701
mirna.prom::chr8:12613199-12613208_1::NA::NA	1
mirna.prom::chr20:60908914-60911768_3::NA::NA	0.644133001
mirna.prom::chr18:37208909-37209309_1::NA::NA	0.504217758
mirna.prom::chr5:153990010-153991457_2::NA::NA	0.671568401
mirna.prom::chr2:89064852-89092080_3::NA::NA	0.6496209
mirna.prom::chr6:44225045-44225065_1::NA::NA	1
mirna.prom::chr17:61000113-61000513_1::NA::NA	0.891574697
mirna.prom::chr15:66796977-66796983_1::NA::NA	1
mirna.prom::chr22:46465771-46503543_3::NA::NA	0.63885648
mirna.prom::chr16:57836145-57836161_1::NA::NA	1
mirna.prom::chr1:9242804-9259068_2::NA::NA	1
mirna.prom::chr12:97954951-97955351_1::NA::NA	0.6494645
mirna.prom::chr19:10928271-10932800_4::NA::NA	0.5935414853
mirna.prom::chr2:220159434-220159690_1::NA::NA	1
mirna.prom::chr2:177004992-177011320_2::NA::NA	0.86515597
mirna.prom::chr3:20176329-20176729_1::NA::NA	0.90380425
mirna.prom::chr8:145626231-145626550_2::NA::NA	0.654220587
mirna.prom::chr3:49851136-49851158_1::NA::NA	1
mirna.prom::chr3:120734619-120735019_1::NA::NA	0.228793808
mirna.prom::chr11:66790520-66790615_1::NA::NA	1
mirna.prom::chr16:76880316-76880716_1::NA::NA	0.5634204456
mirna.prom::chr5:167996023-167998282_2::NA::NA	0.671108116
mirna.prom::chr16:2140840-2145602_4::NA::NA	0.358843435
mirna.prom::chr13:42154788-42155188_1::NA::NA	0.77872911
mirna.prom::chr19:55894978-55895083_1::NA::NA	1
mirna.prom::chr12:7037185-7064709_3::NA::NA	0.83568458
mirna.prom::chr17:79111255-79111655_1::NA::NA	0.370129933
mirna.prom::chr15:51559503-51570796_2::NA::NA	0.445833929
mirna.prom::chr1:44966702-44967102_1::NA::NA	0.29277534
