id	raw_p
mirna.prom::chr1:32547210-32547898_2::NA::NA	0.9432776
mirna.prom::chr3:114469212-114469330_1::NA::NA	0.773831
mirna.prom::chr11:64781863-64781877_1::NA::NA	1
mirna.prom::chr11:2187799-2188046_2::NA::NA	1
mirna.prom::chr17:57409262-57409266_1::NA::NA	1
mirna.prom::chr19:14183547-14183620_1::NA::NA	1
mirna.prom::chr10:6205885-6243745_3::NA::NA	0.751370486
mirna.prom::chr7:132723250-132723650_1::NA::NA	0.356354711
mirna.prom::chr1:237628510-237628910_1::NA::NA	0.7212567
mirna.prom::chr10:135186644-135186743_1::NA::NA	0.5393899
mirna.prom::chr11:74109891-74110281_1::NA::NA	0.797654086
mirna.prom::chr15:75654553-75654677_1::NA::NA	0.08066844
mirna.prom::chr16:2140840-2145602_4::NA::NA	0.30548819
mirna.prom::chr3:49058242-49058243_1::NA::NA	1
mirna.prom::chr17:40901014-40905931_2::NA::NA	0.981164586
mirna.prom::chr11:10530923-10530925_1::NA::NA	1
mirna.prom::chr8:143250038-143250438_1::NA::NA	0.1621146583
mirna.prom::chr14:100773070-100773249_1::NA::NA	0.78786324
mirna.prom::chr17:38347504-38347813_2::NA::NA	0.8754116
mirna.prom::chr16:15710048-15714916_4::NA::NA	0.144634455
mirna.prom::chr22:22006302-22006678_2::NA::NA	0.93242405
mirna.prom::chr18:56113304-56113704_2::NA::NA	0.486581
mirna.prom::chr6:33860776-33861176_2::NA::NA	0.912506718
mirna.prom::chr16:24192255-24192539_1::NA::NA	0.220990342
mirna.prom::chr6:167412322-167412399_1::NA::NA	1
mirna.prom::chr19:54484959-54485313_1::NA::NA	0.52532938
mirna.prom::chr1:41220295-41220695_1::NA::NA	0.419942487
mirna.prom::chr9:132630013-132630263_1::NA::NA	0.31077392
mirna.prom::chr1:12655882-12655992_1::NA::NA	0.3691864609
mirna.prom::chr17:36862633-36862891_1::NA::NA	1
mirna.prom::chr20:62541012-62550737_2::NA::NA	0.0788074218
mirna.prom::chr16:81635556-81635956_1::NA::NA	0.897228074
mirna.prom::chr19:46172478-46174177_3::NA::NA	0.329240257
mirna.prom::chr16:15234231-15248706_3::NA::NA	0.34993898
mirna.prom::chr5:168694693-168695093_1::NA::NA	0.9771636
mirna.prom::chr13:113909445-113909684_1::NA::NA	1
mirna.prom::chr16:2479594-2479629_1::NA::NA	1
mirna.prom::chr16:88511553-88534409_3::NA::NA	0.34584262
mirna.prom::chr2:220159434-220159690_1::NA::NA	1
mirna.prom::chr1:86836490-86841909_3::NA::NA	0.046903482
mirna.prom::chr5:71416438-71416838_1::NA::NA	0.758972088
mirna.prom::chr2:176032677-176032697_1::NA::NA	1
mirna.prom::chr1:71535283-71535556_1::NA::NA	1
mirna.prom::chr19:39900124-39907469_3::NA::NA	0.571339457
mirna.prom::chr6:10435107-10435408_1::NA::NA	1
mirna.prom::chr11:70732283-70732373_1::NA::NA	0.607521638
mirna.prom::chrX:133306373-133309250_3::NA::NA	0.9788826
mirna.prom::chr3:71592908-71632704_3::NA::NA	1
mirna.prom::chr9:20684298-20716044_2::NA::NA	1
mirna.prom::chr9:127420524-127447137_2::NA::NA	0.8642347
mirna.prom::chr6:33256864-33256872_1::NA::NA	1
mirna.prom::chr3:48625659-48626059_2::NA::NA	0.006808456
mirna.prom::chr2:177004992-177011320_2::NA::NA	0.6754590375
mirna.prom::chr1:98511014-98511316_1::NA::NA	0.5486524
mirna.prom::chr8:6481447-6519046_4::NA::NA	0.76121192
mirna.prom::chr21:17918629-17961474_3::NA::NA	0.6719841
mirna.prom::chr4:117219007-117219407_1::NA::NA	0.724345935
mirna.prom::chr10:28591745-28591783_1::NA::NA	0.21407715
mirna.prom::chr16:50280247-50307863_2::NA::NA	1
mirna.prom::chr20:49237614-49237807_1::NA::NA	0.2705109
mirna.prom::chr9:130547326-130547726_1::NA::NA	0.53471366
mirna.prom::chr15:55666102-55666502_2::NA::NA	1
mirna.prom::chr7:158380680-158380945_1::NA::NA	0.6212508
mirna.prom::chr6:35437646-35437935_1::NA::NA	0.162816
mirna.prom::chr8:142913072-142913472_1::NA::NA	0.52375666
mirna.prom::chr11:118773637-118780421_3::NA::NA	0.809401
mirna.prom::chr8:12551837-12552237_1::NA::NA	0.39124035
mirna.prom::chr3:10371363-10371763_1::NA::NA	0.344360562
mirna.prom::chr1:155960064-155960065_1::NA::NA	1
mirna.prom::chr17:29877013-29877219_2::NA::NA	0.02160044
mirna.prom::chr2:56226851-56227251_1::NA::NA	0.873359562
mirna.prom::chr17:28444389-28444659_2::NA::NA	1
mirna.prom::chr9:33473688-33473700_1::NA::NA	1
mirna.prom::chr1:155164601-155164967_1::NA::NA	0.8817975712
mirna.prom::chr5:53248135-53248535_1::NA::NA	0.521307504
mirna.prom::chr17:11984988-11985388_2::NA::NA	0.4200356861
mirna.prom::chr3:50712184-50712471_1::NA::NA	1
mirna.prom::chr17:66453820-66453824_1::NA::NA	1
mirna.prom::chr17:7130874-7131181_2::NA::NA	1
mirna.prom::chr11:43596658-43602886_4::NA::NA	0.9221425017
mirna.prom::chr17:62776415-62776454_1::NA::NA	1
mirna.prom::chr12:95656203-95680998_4::NA::NA	0.74216307
mirna.prom::chr10:12781129-12781529_1::NA::NA	0.74574112
mirna.prom::chr17:75084607-75084630_1::NA::NA	1
mirna.prom::chr5:72143771-72143810_1::NA::NA	0.014300231
mirna.prom::chrX:53461094-53468091_2::NA::NA	0.34489183
