id	raw_p
mirna.prom::chr3:44106647-44107047_1::NA::NA	0.10594376
mirna.prom::chr11:128391601-128391801_1::NA::NA	1
mirna.prom::chr11:48092532-48092932_1::NA::NA	1
mirna.prom::chr1:241270942-241271342_1::NA::NA	0.15299483
mirna.prom::chr22:42322355-42322622_1::NA::NA	0.34985169
mirna.prom::chr19:35786890-35800708_3::NA::NA	0.9527611477
mirna.prom::chr2:32851852-32856717_2::NA::NA	0.58035234
mirna.prom::chr3:123849189-123849589_1::NA::NA	0.391037
mirna.prom::chr22:23122828-23123228_1::NA::NA	0.304054426
mirna.prom::chr19:55667849-55674197_4::NA::NA	0.96092927
mirna.prom::chr17:28435874-28436274_1::NA::NA	1
mirna.prom::chr22:21398644-21424069_2::NA::NA	0.77598635
mirna.prom::chr17:13460059-13493119_2::NA::NA	0.9680335683
mirna.prom::chr12:69677809-69678176_1::NA::NA	0.6966489966
mirna.prom::chr1:150460095-150460116_1::NA::NA	1
mirna.prom::chrX:17394972-17434091_3::NA::NA	0.775600585
mirna.prom::chrX:140014980-140015380_1::NA::NA	0.36706525
mirna.prom::chr1:21323820-21343740_4::NA::NA	0.38959686
mirna.prom::chr19:55767337-55767364_1::NA::NA	1
mirna.prom::chr7:21467882-21467892_1::NA::NA	1
mirna.prom::chr20:33543820-33567849_4::NA::NA	1
mirna.prom::chr15:63069115-63069511_1::NA::NA	1
mirna.prom::chr12:49089760-49090011_2::NA::NA	1
mirna.prom::chr19:15530152-15560219_3::NA::NA	0.500168108
mirna.prom::chr6:33638359-33641945_3::NA::NA	0.1198563165
mirna.prom::chr3:48685463-48716803_3::NA::NA	0.0499995506
mirna.prom::chr17:41476526-41476569_1::NA::NA	1
mirna.prom::chr9:96928669-96929038_1::NA::NA	0.3093955419
mirna.prom::chr22:31588190-31588590_1::NA::NA	0.47944013
mirna.prom::chr1:32547210-32547898_2::NA::NA	0.773381324
mirna.prom::chr19:4769034-4769434_2::NA::NA	0.624328058
mirna.prom::chr15:35690187-35696263_3::NA::NA	0.84881471
mirna.prom::chr16:81386347-81390857_2::NA::NA	0.595871677
mirna.prom::chr2:110829751-110830151_1::NA::NA	1
mirna.prom::chr10:12781129-12781529_1::NA::NA	0.671735907
mirna.prom::chr12:124826178-124829925_2::NA::NA	0.9211301
mirna.prom::chr20:3896334-3896734_1::NA::NA	0.51433938
mirna.prom::chr3:15563002-15563020_1::NA::NA	1
mirna.prom::chr2:240010201-240010601_1::NA::NA	0.67811199
mirna.prom::chr19:14183547-14183620_1::NA::NA	1
mirna.prom::chr8:105508989-105509193_1::NA::NA	0.6678716901
mirna.prom::chr17:46240801-46241201_1::NA::NA	1
mirna.prom::chr2:207978344-208002754_5::NA::NA	0.767575801
mirna.prom::chr3:50264631-50264711_1::NA::NA	0.2842596
mirna.prom::chr1:205419259-205424928_2::NA::NA	0.015783809
mirna.prom::chr22:49969505-49969523_1::NA::NA	1
mirna.prom::chr20:39794651-39798675_4::NA::NA	1
mirna.prom::chr19:2623827-2624227_1::NA::NA	0.71967802
mirna.prom::chr7:129417447-129418768_2::NA::NA	0.54241093
mirna.prom::chr9:33473688-33473700_1::NA::NA	1
mirna.prom::chr9:109344982-109349725_2::NA::NA	0.68774596
mirna.prom::chr3:10458979-10459379_1::NA::NA	0.729257152
mirna.prom::chr12:1770986-1771386_1::NA::NA	0.62824956
mirna.prom::chr19:42847605-42851816_4::NA::NA	0.40898131
mirna.prom::chr4:99917024-99917044_1::NA::NA	1
mirna.prom::chr22:20002995-20003395_1::NA::NA	1
mirna.prom::chr17:2597590-2598661_2::NA::NA	1
mirna.prom::chr15:89165044-89165095_1::NA::NA	1
mirna.prom::chr6:41523569-41554726_3::NA::NA	0.948488807
mirna.prom::chr12:62997414-62997465_1::NA::NA	1
mirna.prom::chr19:40324585-40324592_1::NA::NA	1
mirna.prom::chr12:133148936-133149092_1::NA::NA	1
mirna.prom::chr8:12551837-12552237_1::NA::NA	0.932683379
mirna.prom::chr22:19929533-19929551_1::NA::NA	1
mirna.prom::chr7:5763115-5767044_3::NA::NA	0.0355501808
mirna.prom::chr12:124018465-124018511_1::NA::NA	1
mirna.prom::chr7:91837381-91837781_1::NA::NA	0.16495069
mirna.prom::chr3:10371363-10371763_1::NA::NA	0.2182098
mirna.prom::chr19:54222551-54222951_1::NA::NA	0.89140931
mirna.prom::chr12:81241372-81258938_2::NA::NA	0.693517
mirna.prom::chr16:2479594-2479629_1::NA::NA	1
mirna.prom::chr2:64751752-64751801_1::NA::NA	1
mirna.prom::chr3:127292727-127294944_4::NA::NA	0.5244550895
mirna.prom::chr2:233034773-233035173_1::NA::NA	0.813293114
mirna.prom::chr11:133788546-133789630_2::NA::NA	0.4460811
mirna.prom::chr15:89877864-89877878_1::NA::NA	1
mirna.prom::chr6:33387644-33408485_5::NA::NA	0.5284373062
mirna.prom::chr2:220783971-220784371_1::NA::NA	0.6243169155
mirna.prom::chr19:46180372-46180680_2::NA::NA	0.4201200429
mirna.prom::chr9:20684298-20716044_2::NA::NA	1
