binID	length	nMut	nSample	BGMR	p.raw	q.raw	CADD	p.CADD	q.CADD	EIGEN_CODING	p.EIGEN_CODING	q.EIGEN_CODING	p.min	q.min
gc19_pc.cds::gencode::EPC1::ENSG00000120616.11	2514	0	0	9.250725942644066e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPC2::ENSG00000135999.7	2698	0	0	1.349817182034262e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPCAM::ENSG00000119888.6	1333	0	0	1.1566837415462628e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPDR1::ENSG00000086289.7	1121	0	0	1.2774610751055932e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPG5::ENSG00000152223.8	7742	0	0	1.1297381609921431e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPGN::ENSG00000182585.5	487	0	0	2.7551681697931447e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHA2::ENSG00000142627.9	2931	0	0	7.002293549214458e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHA3::ENSG00000044524.6	2978	0	0	2.205033348857681e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHA4::ENSG00000116106.7	2998	0	0	1.7870019404715666e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHA6::ENSG00000080224.13	3812	0	0	2.538429561784648e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHA8::ENSG00000070886.6	3096	0	0	2.5988118656175825e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHB1::ENSG00000154928.12	2955	0	0	1.3907664494890201e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHB3::ENSG00000182580.2	2965	0	0	1.4390653998761913e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHB6::ENSG00000106123.7	3066	0	0	1.629513507725141e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHX1::ENSG00000143819.8	1367	0	0	1.6628082126096695e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHX2::ENSG00000120915.9	1669	0	0	1.5978260319294572e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHX3::ENSG00000105131.3	1083	0	0	1.9562167165707703e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPHX4::ENSG00000172031.6	1089	0	0	1.6853498805175173e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPM2A::ENSG00000112425.9	1017	0	0	1.7010662762939716e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPM2AIP1::ENSG00000178567.5	1824	0	0	1.3252436620784615e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPN1::ENSG00000063245.10	2132	0	0	1.2112519469248265e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPN2::ENSG00000072134.11	1970	0	0	1.6972146069641643e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPN3::ENSG00000049283.13	2146	0	0	1.6939611736390877e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPO::ENSG00000130427.2	582	0	0	2.361955420784584e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPOR::ENSG00000187266.9	1599	0	0	1.543052251285325e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPPK1::ENSG00000227184.3	7263	0	0	1.1923577933836379e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPRS::ENSG00000136628.13	4560	0	0	1.5199532351817876e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPS15::ENSG00000085832.12	2757	0	0	1.640051018252441e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPS15L1::ENSG00000127527.9	2823	0	0	1.3172471577893573e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPS8::ENSG00000151491.8	2469	0	0	1.7417275688206939e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPS8L1::ENSG00000131037.10	2385	0	0	1.3920160371943142e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPS8L2::ENSG00000177106.10	2195	0	0	1.3659720245497948e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPS8L3::ENSG00000198758.6	1785	0	0	2.6748394185609203e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPSTI1::ENSG00000133106.10	1233	0	0	2.4132607595164647e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPT1::ENSG00000138018.13	1194	0	0	1.625107654613038e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EPX::ENSG00000121053.5	2148	0	0	2.4736385680621426e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERAL1::ENSG00000132591.7	1347	0	0	1.504120271190772e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERAP1::ENSG00000164307.8	2935	0	0	1.8490846405999746e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERAP2::ENSG00000164308.12	3055	0	0	2.1769988422860057e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERAS::ENSG00000187682.1	702	0	0	2.2111824523482356e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERBB2::ENSG00000141736.9	3917	0	0	1.3733879334676812e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERBB2IP::ENSG00000112851.10	4386	0	0	1.6125892638658112e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERBB3::ENSG00000065361.10	4212	0	0	2.2832789252285404e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERBB4::ENSG00000178568.9	3971	0	0	2.290421681803186e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERC2::ENSG00000187672.8	2910	0	0	2.495022021513396e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC1::ENSG00000012061.11	1023	0	0	1.006471362978429e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC2::ENSG00000104884.10	2336	0	0	1.2665175400235604e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC3::ENSG00000163161.8	2369	0	0	9.90908405591836e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC4::ENSG00000175595.10	2768	0	0	1.7381992548662652e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC5::ENSG00000134899.13	3588	0	0	1.365434601157295e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC6-PGBD3::ENSG00000258838.1	3186	0	0	1.5639863512731202e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC6::ENSG00000225830.6	4482	0	0	1.399558042242686e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC6L2::ENSG00000182150.11	4280	0	0	1.6669101123240546e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC6L::ENSG00000186871.5	3753	0	0	2.2244589270309313e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERCC8::ENSG00000049167.9	1191	0	0	2.225921313251721e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EREG::ENSG00000124882.3	510	0	0	2.2208342722249434e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERF::ENSG00000105722.5	1646	0	0	1.4055729878435219e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERG::ENSG00000157554.14	1538	0	0	1.3524909281126256e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERGIC1::ENSG00000113719.11	1470	0	0	1.536248450056096e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERGIC2::ENSG00000087502.13	1134	0	0	1.7772862185982055e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERGIC3::ENSG00000125991.14	1367	0	0	1.196102174246434e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERH::ENSG00000100632.6	319	0	0	1.5374242634016017e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERI1::ENSG00000104626.10	1050	0	0	1.3452106409341218e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERI3::ENSG00000117419.10	1248	0	0	1.2810381098202205e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERICH1::ENSG00000104714.9	1501	0	0	1.884831892901522e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERICH2::ENSG00000204334.7	471	0	0	2.5501018277911723e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERLEC1::ENSG00000068912.9	1452	0	0	1.4531372497514233e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERLIN1::ENSG00000107566.9	1047	0	0	1.6284690540216376e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERLIN2::ENSG00000147475.10	1252	0	0	1.6950566826450718e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERMAP::ENSG00000164010.9	1428	0	0	1.7824772350549222e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERMARD::ENSG00000130023.11	2115	0	0	1.8162376153751308e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERMN::ENSG00000136541.10	1001	0	0	2.5650318442195902e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERMP1::ENSG00000099219.9	2764	0	0	1.5675096352621092e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERN1::ENSG00000178607.11	3093	0	0	1.4552549014843248e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERN2::ENSG00000134398.8	2925	0	0	2.239039514633642e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERO1L::ENSG00000197930.8	1407	0	0	1.8177529199569895e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERO1LB::ENSG00000086619.9	1408	0	0	2.109662853430698e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERP27::ENSG00000139055.2	852	0	0	2.6182100980565494e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERP29::ENSG00000089248.6	859	0	0	1.1258013429236844e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERP44::ENSG00000023318.7	1221	0	0	2.1710859864615707e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERRFI1::ENSG00000116285.8	1464	0	0	1.1921433563809687e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERV3-1::ENSG00000213462.4	1815	0	0	1.5826776964979396e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERVMER34-1::ENSG00000226887.3	1692	0	0	2.1031246626322505e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERVV-1::ENSG00000269526.1	1129	0	0	2.5400802960933843e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERVV-2::ENSG00000268964.1	1186	0	0	2.6784041522627736e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ERVW-1::ENSG00000242950.2	1617	0	0	2.504607396912201e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESAM::ENSG00000149564.7	1279	0	0	2.009955710074045e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESCO1::ENSG00000141446.6	2523	0	0	1.6456782371811106e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESD::ENSG00000139684.9	951	0	0	1.495557531828246e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESF1::ENSG00000089048.10	2556	0	0	1.3304159143307466e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESM1::ENSG00000164283.8	555	0	0	2.6991183851522235e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESPN::ENSG00000187017.10	2467	0	0	1.5343138126715178e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESPNL::ENSG00000144488.10	3018	0	0	2.520801068022934e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESR1::ENSG00000091831.17	1871	0	0	1.4750660551160178e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESR2::ENSG00000140009.14	1883	0	0	2.587402126592374e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESRP2::ENSG00000103067.7	2182	0	0	1.1428556034504173e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESRRA::ENSG00000173153.9	1276	0	0	1.877210585605648e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESRRB::ENSG00000119715.10	1735	0	0	2.5494891930351624e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESRRG::ENSG00000196482.12	1469	0	0	2.1135558954066607e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESX1::ENSG00000123576.5	1079	0	0	2.212069087355763e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ESYT1::ENSG00000139641.8	3345	0	0	7.14204444931908e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETF1::ENSG00000120705.8	1358	0	0	1.7022558821617795e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETFA::ENSG00000140374.11	1311	0	0	1.945645703626439e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETFB::ENSG00000105379.5	1098	0	0	1.9074541128752e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETFDH::ENSG00000171503.7	1854	0	0	2.05032737015927e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETHE1::ENSG00000105755.3	836	0	0	6.783323943117785e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETNK1::ENSG00000139163.11	1530	0	0	1.5061550084977398e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETNK2::ENSG00000143845.10	1544	0	0	1.2664632219878595e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETNPPL::ENSG00000164089.4	1502	0	0	2.567207359775213e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETS2::ENSG00000157557.7	1410	0	0	9.08781345566425e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETV1::ENSG00000006468.9	1582	0	0	1.7636892376675354e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETV2::ENSG00000105672.10	1200	0	0	9.237174396766216e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETV3::ENSG00000117036.7	1571	0	0	1.0487960819793485e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETV3L::ENSG00000253831.1	1086	0	0	2.071443620585981e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETV4::ENSG00000175832.8	1454	0	0	1.6953891560512723e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETV5::ENSG00000244405.3	1771	0	0	1.754404716375552e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETV6::ENSG00000139083.6	1443	0	0	1.2240665865210068e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::ETV7::ENSG00000010030.9	1072	0	0	2.271249938829809e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVA1A::ENSG00000115363.9	508	0	0	1.6642028337453186e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVA1B::ENSG00000142694.6	498	0	0	1.1667401755612207e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVA1C::ENSG00000166979.8	1326	0	0	1.9722698991355455e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVC2::ENSG00000173040.8	4009	0	0	1.4423149202535096e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVC::ENSG00000072840.8	2874	0	0	1.29600054285234e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVI2A::ENSG00000126860.7	780	0	0	7.028422145476321e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVI2B::ENSG00000185862.5	1392	0	0	2.1879460399419244e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVI5::ENSG00000067208.10	2466	0	0	2.048172655830539e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVI5L::ENSG00000142459.4	2428	0	0	1.5004334302243926e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVL::ENSG00000196405.8	1345	0	0	1.775457270462562e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVPLL::ENSG00000214860.4	906	0	0	2.6562431792965726e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVX1::ENSG00000106038.8	1276	0	0	1.8519550971015682e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EVX2::ENSG00000174279.4	1183	0	0	1.856652196697438e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EWSR1::ENSG00000182944.13	2122	0	0	7.798734441307943e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXD1::ENSG00000178997.7	1747	0	0	2.599591696098819e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXD2::ENSG00000081177.14	1866	0	0	1.3810410225633296e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXD3::ENSG00000187609.11	2832	0	0	1.954137110294482e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXO1::ENSG00000174371.12	2541	0	0	1.969443304569136e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXO5::ENSG00000164002.7	1122	0	0	1.5275681920877452e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC1::ENSG00000090989.13	2685	0	0	1.6519413332183803e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC2::ENSG00000112685.9	2775	0	0	1.913605182973837e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC3::ENSG00000180104.11	2238	0	0	1.0384542807964507e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC3L1::ENSG00000179044.11	2362	0	0	1.6471832544039296e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC3L2::ENSG00000130201.3	1230	0	0	2.337658672609993e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC5::ENSG00000070367.11	2127	0	0	1.9005180796837666e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC6::ENSG00000138190.12	2509	0	0	2.1407646309246908e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC6B::ENSG00000144036.10	2502	0	0	2.0474348158275036e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC7::ENSG00000182473.16	2382	0	0	1.0598954363926595e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOC8::ENSG00000116903.6	2178	0	0	1.7638015002569725e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOG::ENSG00000157036.8	1317	0	0	1.8172349699814578e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC10::ENSG00000171824.9	2819	0	0	1.123778919466805e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC1::ENSG00000171311.8	630	0	0	1.062389852415414e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC2::ENSG00000130713.11	882	0	0	1.3590939708350745e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC3::ENSG00000107371.8	828	0	0	2.1058528742698736e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC4::ENSG00000178896.6	978	0	0	7.282411851691354e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC5::ENSG00000077348.4	793	0	0	1.428144346831502e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC6::ENSG00000223496.1	631	0	0	6.521670388566757e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC7::ENSG00000075914.8	876	0	0	1.653995150660653e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC8::ENSG00000120699.8	831	0	0	1.7142458091372207e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXOSC9::ENSG00000123737.8	1389	0	0	1.3066824959467461e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXPH5::ENSG00000110723.7	5981	0	0	2.0628481502615154e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXT1::ENSG00000182197.6	2296	0	0	7.761066809242241e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXT2::ENSG00000151348.9	2349	0	0	1.5983099281648216e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXTL2::ENSG00000162694.9	1017	0	0	1.4388439038989853e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EXTL3::ENSG00000012232.4	2829	0	0	9.387938479913242e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EYA1::ENSG00000104313.13	1804	0	0	2.5555469710641095e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EYA2::ENSG00000064655.14	1618	0	0	1.7244427761940882e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EYA3::ENSG00000158161.11	1830	0	0	1.3562037263387757e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EYS::ENSG00000188107.9	9646	0	0	2.578152695019452e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EZH1::ENSG00000108799.8	2244	0	0	1.043572777211104e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::EZH2::ENSG00000106462.6	2277	0	0	1.4545897704171103e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::F11::ENSG00000088926.9	1936	0	0	2.6808105560904042e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::F11R::ENSG00000158769.13	900	0	0	1.2068421441204136e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::F12::ENSG00000131187.5	1848	0	0	1.2324410456502055e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::F13A1::ENSG00000124491.11	2457	0	0	2.4217819567575626e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::F2::ENSG00000180210.10	1918	0	0	2.567362562976391e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gc19_pc.cds::gencode::F2R::ENSG00000181104.6	1499	0	0	1.1842337326085872e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
