chr	start	end	element_ID	pvalue
chr19	51581263	51586004	gc19_pc.cds::gencode::KLK14::ENSG00000129437.5	0.594339622641509
chr16	16043608	16235138	gc19_pc.cds::gencode::ABCC1::ENSG00000103222.14	0.6
chr19	56220277	56249740	gc19_pc.cds::gencode::NLRP9::ENSG00000185792.5	0.6
chr13	37583808	37625627	gc19_pc.cds::gencode::SUPT20H::ENSG00000102710.15	0.601694915254237
chr13	53029691	53049276	gc19_pc.cds::gencode::CKAP2::ENSG00000136108.10	0.602150537634409
chr13	110960250	111164538	gc19_pc.cds::gencode::COL4A2::ENSG00000134871.13	0.604166666666667
chr2	175300843	175346684	gc19_pc.cds::gencode::GPR155::ENSG00000163328.9	0.604166666666667
chr10	134973971	135038394	gc19_pc.cds::gencode::KNDC1::ENSG00000171798.13	0.609053497942387
chr3	32859572	32933303	gc19_pc.cds::gencode::TRIM71::ENSG00000206557.5	0.609053497942387
chr3	32030571	32032470	gc19_pc.cds::gencode::ZNF860::ENSG00000197385.5	0.609053497942387
chr1	177898992	177937116	gc19_pc.cds::gencode::SEC16B::ENSG00000120341.14	0.61038961038961
chr2	71169444	71221887	gc19_pc.cds::gencode::AC007040.11::ENSG00000258881.2	0.61139896373057
chr18	61377427	61390633	gc19_pc.cds::gencode::SERPINB11::ENSG00000206072.8	0.613445378151261
chr7	134672684	134832569	gc19_pc.cds::gencode::AGBL3::ENSG00000146856.10	0.614107883817427
chr3	44283545	44373503	gc19_pc.cds::gencode::TOPAZ1::ENSG00000173769.4	0.614349775784753
chr19	50094911	50128864	gc19_pc.cds::gencode::PRR12::ENSG00000126464.9	0.61460385396146
chr16	48117625	48180335	gc19_pc.cds::gencode::ABCC12::ENSG00000140798.11	0.615
chr11	6519445	6593216	gc19_pc.cds::gencode::DNHD1::ENSG00000179532.8	0.615
chr12	131439010	131623808	gc19_pc.cds::gencode::GPR133::ENSG00000111452.8	0.615384615384615
chr10	71211350	71267330	gc19_pc.cds::gencode::TSPAN15::ENSG00000099282.5	0.615384615384615
chr8	144124418	144130669	gc19_pc.cds::gencode::C8orf31::ENSG00000177335.6	0.616438356164384
chr4	185678278	185724668	gc19_pc.cds::gencode::ACSL1::ENSG00000151726.9	0.617021276595745
chr12	119772981	119978520	gc19_pc.cds::gencode::CCDC60::ENSG00000183273.2	0.617021276595745
chr16	21689835	21771861	gc19_pc.cds::gencode::OTOA::ENSG00000155719.12	0.62
chr10	323264	735518	gc19_pc.cds::gencode::DIP2C::ENSG00000151240.11	0.62015503875969
chr3	156547118	156763539	gc19_pc.cds::gencode::LEKR1::ENSG00000197980.7	0.62015503875969
chr5	140422	182438	gc19_pc.cds::gencode::PLEKHG4B::ENSG00000153404.9	0.62015503875969
chr6	151686655	151694772	gc19_pc.cds::gencode::ZBTB2::ENSG00000181472.4	0.62015503875969
chr3	9027202	9290635	gc19_pc.cds::gencode::SRGAP3::ENSG00000196220.11	0.620915032679739
chr17	78010461	78073574	gc19_pc.cds::gencode::CCDC40::ENSG00000141519.10	0.621621621621622
chr15	41961092	42059478	gc19_pc.cds::gencode::MGA::ENSG00000174197.12	0.621621621621622
chr19	45147396	45165078	gc19_pc.cds::gencode::PVR::ENSG00000073008.10	0.621621621621622
chr6	146920176	147136353	gc19_pc.cds::gencode::ADGB::ENSG00000118492.12	0.621848739495798
chr7	36118842	36124370	gc19_pc.cds::gencode::PP13004::ENSG00000205745.2	0.621951219512195
chr11	12313715	12380026	gc19_pc.cds::gencode::MICALCL::ENSG00000133808.4	0.624137931034483
chr6	28227149	28228358	gc19_pc.cds::gencode::NKAPL::ENSG00000189134.3	0.626666666666667
chr12	64238596	64536452	gc19_pc.cds::gencode::SRGAP1::ENSG00000196935.4	0.629032258064516
chr3	37903690	38025757	gc19_pc.cds::gencode::CTDSPL::ENSG00000144677.10	0.62992125984252
chr1	3669045	3688087	gc19_pc.cds::gencode::CCDC27::ENSG00000162592.4	0.630681818181818
chr9	94456643	94712245	gc19_pc.cds::gencode::ROR2::ENSG00000169071.10	0.6328125
chr1	152275175	152287932	gc19_pc.cds::gencode::FLG::ENSG00000143631.10	0.634782608695652
chr2	241631330	241637773	gc19_pc.cds::gencode::AQP12A::ENSG00000184945.9	0.635658914728682
chr16	77281870	77468592	gc19_pc.cds::gencode::ADAMTS18::ENSG00000140873.11	0.636319257993654
chr7	145813968	148112708	gc19_pc.cds::gencode::CNTNAP2::ENSG00000174469.13	0.636363636363636
chr6	25845609	25868615	gc19_pc.cds::gencode::SLC17A3::ENSG00000124564.13	0.636363636363636
chr11	113669961	113746223	gc19_pc.cds::gencode::USP28::ENSG00000048028.7	0.636363636363636
chr19	56188537	56221156	gc19_pc.cds::gencode::EPN1::ENSG00000063245.10	0.637096774193548
chr1	119958042	119965243	gc19_pc.cds::gencode::HSD3B2::ENSG00000203859.5	0.640625
chr11	12183702	12284067	gc19_pc.cds::gencode::MICAL2::ENSG00000133816.9	0.641509433962264
chr7	82387890	82791908	gc19_pc.cds::gencode::PCLO::ENSG00000186472.15	0.641509433962264
chr7	21582863	21940872	gc19_pc.cds::gencode::DNAH11::ENSG00000105877.13	0.642857142857143
chr19	22469327	22499978	gc19_pc.cds::gencode::ZNF729::ENSG00000196350.7	0.642857142857143
chr14	23851248	23876432	gc19_pc.cds::gencode::MYH6::ENSG00000197616.7	0.64321692010217
chr8	77616323	77776801	gc19_pc.cds::gencode::ZFHX4::ENSG00000091656.11	0.645161290322581
chr3	182897167	183145765	gc19_pc.cds::gencode::MCF2L2::ENSG00000053524.7	0.646788990825688
chr10	120863654	120896159	gc19_pc.cds::gencode::FAM45A::ENSG00000119979.11	0.647540983606557
chr2	159922422	160087523	gc19_pc.cds::gencode::TANC1::ENSG00000115183.9	0.649253731343284
chr10	95351831	95361473	gc19_pc.cds::gencode::RBP4::ENSG00000138207.8	0.6496973203033
chr15	27114395	27193380	gc19_pc.cds::gencode::GABRA5::ENSG00000186297.7	0.65
chr10	135043792	135044946	gc19_pc.cds::gencode::UTF1::ENSG00000171794.3	0.650752464971458
chr2	25964897	26101091	gc19_pc.cds::gencode::ASXL2::ENSG00000143970.12	0.651376146788991
chr2	64778608	64819169	gc19_pc.cds::gencode::AFTPH::ENSG00000119844.10	0.651515151515151
chr13	113556516	113751173	gc19_pc.cds::gencode::MCF2L::ENSG00000126217.16	0.654135338345865
chr3	51742999	51752128	gc19_pc.cds::gencode::GRM2::ENSG00000164082.10	0.659090909090909
chr5	132032325	132073111	gc19_pc.cds::gencode::KIF3A::ENSG00000131437.11	0.659722222222222
chr20	42543531	42697576	gc19_pc.cds::gencode::TOX2::ENSG00000124191.13	0.659722222222222
chr19	20718887	20748446	gc19_pc.cds::gencode::ZNF737::ENSG00000237440.4	0.661538461538462
chr1	248020548	248039791	gc19_pc.cds::gencode::TRIM58::ENSG00000162722.8	0.661764705882353
chr1	249141473	249142832	gc19_pc.cds::gencode::ZNF672::ENSG00000171161.8	0.661764705882353
chr16	21652854	21663919	gc19_pc.cds::gencode::IGSF6::ENSG00000140749.7	0.661971830985915
chr8	13424500	13425460	gc19_pc.cds::gencode::C8orf48::ENSG00000164743.4	0.662921348314607
chr21	34950612	34960947	gc19_pc.cds::gencode::DONSON::ENSG00000159147.13	0.664335664335664
chr11	126173975	126215508	gc19_pc.cds::gencode::DCPS::ENSG00000110063.4	0.666666666666667
chr3	121554132	121605235	gc19_pc.cds::gencode::EAF2::ENSG00000145088.4	0.666666666666667
chr10	43572706	43623717	gc19_pc.cds::gencode::RET::ENSG00000165731.13	0.666666666666667
chr19	44831585	44871257	gc19_pc.cds::gencode::ZNF112::ENSG00000062370.12	0.666666666666667
chr1	145611239	145688220	gc19_pc.cds::gencode::RNF115::ENSG00000121848.9	0.669014084507042
chr3	185003393	185200244	gc19_pc.cds::gencode::MAP3K13::ENSG00000073803.9	0.671532846715328
chr17	8379121	8526564	gc19_pc.cds::gencode::MYH10::ENSG00000133026.8	0.674789128397376
chr17	66864225	66938175	gc19_pc.cds::gencode::ABCA8::ENSG00000141338.9	0.675723242767572
chr4	83849254	83905997	gc19_pc.cds::gencode::LIN54::ENSG00000189308.6	0.676691729323308
chr11	65383782	65404449	gc19_pc.cds::gencode::PCNXL3::ENSG00000197136.4	0.677966101694915
chr19	4523539	4534086	gc19_pc.cds::gencode::PLIN5::ENSG00000214456.4	0.677966101694915
chr16	4606490	4650318	gc19_pc.cds::gencode::C16orf96::ENSG00000205832.7	0.681818181818182
chr19	42471088	42498228	gc19_pc.cds::gencode::ATP1A3::ENSG00000105409.11	0.692307692307692
chr19	10943612	10946867	gc19_pc.cds::gencode::TMED1::ENSG00000099203.2	0.692307692307692
chr12	88374107	88420739	gc19_pc.cds::gencode::C12orf50::ENSG00000165805.5	0.7
chr16	1203737	1270994	gc19_pc.cds::gencode::CACNA1H::ENSG00000196557.6	0.714080775593785
chr4	71020092	71027314	gc19_pc.cds::gencode::C4orf40::ENSG00000187533.9	0.714285714285714
chr1	238045721	238053935	gc19_pc.cds::gencode::ZP4::ENSG00000116996.5	0.714285714285714
chr19	40354126	40440525	gc19_pc.cds::gencode::FCGBP::ENSG00000090920.9	0.719632803671963
chr8	65493347	65494493	gc19_pc.cds::gencode::BHLHE22::ENSG00000180828.1	0.722222222222222
chr20	61867448	61870957	gc19_pc.cds::gencode::BIRC7::ENSG00000101197.8	0.724137931034483
chr14	105452111	105461096	gc19_pc.cds::gencode::C14orf79::ENSG00000140104.9	0.728813559322034
chr2	167759992	168115873	gc19_pc.cds::gencode::XIRP2::ENSG00000163092.15	0.738461538461539
chr7	88389290	88966346	gc19_pc.cds::gencode::ZNF804B::ENSG00000182348.5	0.739130434782609
chr10	131308883	131309525	gc19_pc.cds::gencode::AL355531.2::ENSG00000268421.1	0.745762711864407
chr12	40787249	40954381	gc19_pc.cds::gencode::MUC19::ENSG00000205592.9	0.745762711864407
chr1	156374317	156399215	gc19_pc.cds::gencode::C1orf61::ENSG00000125462.12	0.748251748251748
chr19	10381835	10395963	gc19_pc.cds::gencode::ICAM1::ENSG00000090339.4	0.748251748251748
chr16	304412	318923	gc19_pc.cds::gencode::ITFG3::ENSG00000167930.11	0.748251748251748
chr16	304412	318923	gc19_pc.cds::gencode::ITFG3::ENSG00000269881.1	0.748251748251748
chr21	46047088	46047967	gc19_pc.cds::gencode::KRTAP10-9::ENSG00000221837.4	0.748251748251748
chr22	50941819	50946104	gc19_pc.cds::gencode::LMF2::ENSG00000100258.13	0.748251748251748
chr6	43022011	43027119	gc19_pc.cds::gencode::MRPL2::ENSG00000112651.7	0.748251748251748
chr6	31515471	31526388	gc19_pc.cds::gencode::NFKBIL1::ENSG00000204498.6	0.748251748251748
chr11	767242	777462	gc19_pc.cds::gencode::PDDC1::ENSG00000177225.12	0.748251748251748
chr16	3018317	3029658	gc19_pc.cds::gencode::PKMYT1::ENSG00000127564.12	0.748251748251748
chr6	36238236	36275493	gc19_pc.cds::gencode::PNPLA1::ENSG00000180316.7	0.748251748251748
chr12	123957084	124018029	gc19_pc.cds::gencode::RILPL1::ENSG00000188026.7	0.748251748251748
chr1	151779947	151804240	gc19_pc.cds::gencode::RORC::ENSG00000143365.12	0.748251748251748
chr6	31831403	31846757	gc19_pc.cds::gencode::SLC44A4::ENSG00000204385.6	0.748251748251748
chr7	99905508	99917613	gc19_pc.cds::gencode::SPDYE3::ENSG00000214300.6	0.748251748251748
chr3	49044774	49052721	gc19_pc.cds::gencode::WDR6::ENSG00000178252.13	0.748251748251748
chr7	40174598	40900078	gc19_pc.cds::gencode::C7orf10::ENSG00000175600.11	0.75
chr6	46821728	46874499	gc19_pc.cds::gencode::GPR116::ENSG00000069122.14	0.75
chr1	75596399	75626580	gc19_pc.cds::gencode::LHX8::ENSG00000162624.10	0.75
chr20	58439365	58497468	gc19_pc.cds::gencode::SYCP2::ENSG00000196074.8	0.753470919324578
chr1	11994836	12034865	gc19_pc.cds::gencode::PLOD1::ENSG00000083444.12	0.761290322580645
chr19	55583565	55598982	gc19_pc.cds::gencode::EPS8L1::ENSG00000131037.10	0.764705882352941
chr15	29560994	29561909	gc19_pc.cds::gencode::NDNL2::ENSG00000185115.4	0.769230769230769
chr8	127568701	127569634	gc19_pc.cds::gencode::FAM84B::ENSG00000168672.3	0.772727272727273
chr3	97806016	97806946	gc19_pc.cds::gencode::OR5AC2::ENSG00000196578.4	0.772727272727273
chr18	23806897	23969976	gc19_pc.cds::gencode::TAF4B::ENSG00000141384.7	0.772727272727273
chr12	51796944	51901222	gc19_pc.cds::gencode::SLC4A8::ENSG00000050438.12	0.773790951638066
chr18	43432431	43547205	gc19_pc.cds::gencode::EPG5::ENSG00000152223.8	0.784313725490196
chr12	91347298	91348519	gc19_pc.cds::gencode::CCER1::ENSG00000197651.3	0.787234042553192
chr11	66625215	66627842	gc19_pc.cds::gencode::LRFN4::ENSG00000173621.8	0.788427108448115
chr1	117452825	117529589	gc19_pc.cds::gencode::PTGFRN::ENSG00000134247.9	0.789473684210526
chr10	46111883	46159173	gc19_pc.cds::gencode::ZFAND4::ENSG00000172671.15	0.790322580645161
chr2	102314542	102507711	gc19_pc.cds::gencode::MAP4K4::ENSG00000071054.11	0.793192068079319
chr5	111500686	111754736	gc19_pc.cds::gencode::EPB41L4A::ENSG00000129595.8	0.794117647058823
chr1	228399484	228566496	gc19_pc.cds::gencode::OBSCN::ENSG00000154358.15	0.794127927298148
chr19	9225273	9226439	gc19_pc.cds::gencode::OR7G1::ENSG00000161807.2	0.794520547945205
chr5	140588479	140590867	gc19_pc.cds::gencode::PCDHB12::ENSG00000120328.4	0.794871794871795
chr1	118506421	118727780	gc19_pc.cds::gencode::SPAG17::ENSG00000155761.9	0.796610169491525
chr17	73623163	73662637	gc19_pc.cds::gencode::RECQL5::ENSG00000108469.10	0.799947767041003
chr4	123091802	123283402	gc19_pc.cds::gencode::KIAA1109::ENSG00000138688.11	0.8
chr12	40618933	40761567	gc19_pc.cds::gencode::LRRK2::ENSG00000188906.9	0.8
chr7	11415420	11871572	gc19_pc.cds::gencode::THSD7A::ENSG00000005108.11	0.8
chr2	234835182	234926026	gc19_pc.cds::gencode::TRPM8::ENSG00000144481.12	0.8
chr19	56089316	56091005	gc19_pc.cds::gencode::ZNF579::ENSG00000218891.2	0.8
chr16	75728366	75734089	gc19_pc.cds::gencode::AC025287.1::ENSG00000214325.2	0.801324503311258
chr15	101464837	101609053	gc19_pc.cds::gencode::LRRK1::ENSG00000154237.8	0.80224504418438
chr11	93065425	93170885	gc19_pc.cds::gencode::CCDC67::ENSG00000165325.9	0.802631578947368
chr8	61653991	61778492	gc19_pc.cds::gencode::CHD7::ENSG00000171316.7	0.803030303030303
chr8	100973413	101143392	gc19_pc.cds::gencode::RGS22::ENSG00000132554.15	0.804347826086957
chr2	95537324	95542514	gc19_pc.cds::gencode::TEKT4::ENSG00000163060.6	0.804878048780488
chr12	10051502	10084928	gc19_pc.cds::gencode::CLEC2A::ENSG00000188393.4	0.805555555555556
chr8	12943319	13357580	gc19_pc.cds::gencode::DLC1::ENSG00000164741.10	0.806451612903226
chr8	124515612	124553254	gc19_pc.cds::gencode::FBXO32::ENSG00000156804.3	0.806451612903226
chr12	109717123	109746126	gc19_pc.cds::gencode::FOXN4::ENSG00000139445.13	0.806451612903226
chr8	145998650	146005625	gc19_pc.cds::gencode::ZNF34::ENSG00000196378.7	0.806451612903226
chr11	58877098	58893775	gc19_pc.cds::gencode::FAM111B::ENSG00000189057.6	0.807017543859649
chr11	58601901	58607085	gc19_pc.cds::gencode::GLYATL2::ENSG00000156689.2	0.807017543859649
chr3	78648062	79639061	gc19_pc.cds::gencode::ROBO1::ENSG00000169855.15	0.807692307692308
chr17	80006601	80009642	gc19_pc.cds::gencode::RFNG::ENSG00000169733.7	0.808827370070515
chr4	109735082	110223175	gc19_pc.cds::gencode::COL25A1::ENSG00000188517.10	0.810344827586207
chr3	9944320	9957491	gc19_pc.cds::gencode::IL17RE::ENSG00000163701.14	0.810457516339869
chr2	61415236	61697827	gc19_pc.cds::gencode::USP34::ENSG00000115464.10	0.810457516339869
chr1	225083963	225586971	gc19_pc.cds::gencode::DNAH14::ENSG00000185842.10	0.810562992847974
chr19	38879138	38886785	gc19_pc.cds::gencode::SPRED3::ENSG00000188766.8	0.811007235184131
chr12	93131294	93163971	gc19_pc.cds::gencode::PLEKHG7::ENSG00000187510.3	0.812080536912752
chr12	102091639	102122723	gc19_pc.cds::gencode::CHPT1::ENSG00000111666.6	0.8125
chr11	60635034	60643129	gc19_pc.cds::gencode::ZP1::ENSG00000149506.6	0.814432989690722
chr1	214531264	214638146	gc19_pc.cds::gencode::PTPN14::ENSG00000152104.7	0.814814814814815
chr1	152323085	152331360	gc19_pc.cds::gencode::FLG2::ENSG00000143520.6	0.816666666666667
chr1	152732064	152733804	gc19_pc.cds::gencode::KPRP::ENSG00000203786.5	0.816666666666667
chr12	49976810	49999260	gc19_pc.cds::gencode::FAM186B::ENSG00000135436.4	0.818181818181818
chr21	45879822	45880557	gc19_pc.cds::gencode::LRRC3DN::ENSG00000269430.1	0.818181818181818
chr12	49297442	49334878	gc19_pc.cds::gencode::RP11-302B13.5::ENSG00000272822.1	0.818181818181818
chr2	99136511	99204071	gc19_pc.cds::gencode::INPP4A::ENSG00000040933.11	0.819047619047619
chr5	34840776	34896883	gc19_pc.cds::gencode::TTC23L::ENSG00000205838.8	0.819047619047619
chr4	25750046	25865134	gc19_pc.cds::gencode::SEL1L3::ENSG00000091490.6	0.820224719101124
chr5	180472489	180486862	gc19_pc.cds::gencode::BTNL9::ENSG00000165810.12	0.820754716981132
chr7	39606017	39649585	gc19_pc.cds::gencode::YAE1D1::ENSG00000241127.3	0.821782178217822
chr20	50400803	50418947	gc19_pc.cds::gencode::SALL4::ENSG00000101115.8	0.825688073394495
chr7	148800703	148823305	gc19_pc.cds::gencode::ZNF425::ENSG00000204947.4	0.825819472022395
chr9	19116245	19126424	gc19_pc.cds::gencode::PLIN2::ENSG00000147872.5	0.826086956521739
chr1	223116165	223179314	gc19_pc.cds::gencode::DISP1::ENSG00000154309.7	0.827272727272727
chr9	140772385	141016451	gc19_pc.cds::gencode::CACNA1B::ENSG00000148408.8	0.829931972789116
chr6	30908776	30920894	gc19_pc.cds::gencode::DPCR1::ENSG00000168631.7	0.830132272287343
chr2	26531953	26569102	gc19_pc.cds::gencode::GPR113::ENSG00000173567.10	0.830570582831479
chr5	140625146	140627510	gc19_pc.cds::gencode::PCDHB15::ENSG00000113248.3	0.831775700934579
chr15	26792939	27184583	gc19_pc.cds::gencode::GABRB3::ENSG00000166206.9	0.833333333333333
chr15	54305100	54919311	gc19_pc.cds::gencode::UNC13C::ENSG00000137766.12	0.833333333333333
chr2	21360339	21366144	gc19_pc.cds::gencode::TDRD15::ENSG00000218819.3	0.834043416514506
chr17	62018130	62050201	gc19_pc.cds::gencode::SCN4A::ENSG00000007314.7	0.834469035251108
chr3	44598539	44624483	gc19_pc.cds::gencode::ZKSCAN7::ENSG00000196345.8	0.836065573770492
chr9	135139625	135224815	gc19_pc.cds::gencode::SETX::ENSG00000107290.9	0.836879432624113
chr11	1244353	1283273	gc19_pc.cds::gencode::MUC5B::ENSG00000117983.13	0.83915079906795
chr11	35453903	35547133	gc19_pc.cds::gencode::PAMR1::ENSG00000149090.7	0.840277777777778
chr2	46525050	46611799	gc19_pc.cds::gencode::EPAS1::ENSG00000116016.9	0.840449438202247
chr8	37720412	37756959	gc19_pc.cds::gencode::RAB11FIP1::ENSG00000156675.11	0.843145881317771
chr9	117099333	117143613	gc19_pc.cds::gencode::AKNA::ENSG00000106948.12	0.846774193548387
chr1	42896406	42921668	gc19_pc.cds::gencode::ZMYND12::ENSG00000066185.8	0.846774193548387
chr14	51190180	51288774	gc19_pc.cds::gencode::NIN::ENSG00000100503.19	0.849624060150376
chr2	241615961	241622254	gc19_pc.cds::gencode::AQP12B::ENSG00000185176.8	0.852713178294574
chr7	151833916	152132871	gc19_pc.cds::gencode::KMT2C::ENSG00000055609.13	0.853846153846154
chr1	2121489	2122032	gc19_pc.cds::gencode::AL590822.2::ENSG00000269554.1	0.856060606060606
chr18	29205576	29264389	gc19_pc.cds::gencode::B4GALT6::ENSG00000118276.7	0.857142857142857
chr12	4430437	4461857	gc19_pc.cds::gencode::C12orf5::ENSG00000078237.4	0.857142857142857
chr18	29027840	29056223	gc19_pc.cds::gencode::DSG3::ENSG00000134757.4	0.857142857142857
chr13	77522693	77532120	gc19_pc.cds::gencode::IRG1::ENSG00000102794.5	0.857142857142857
chr11	55339603	55340536	gc19_pc.cds::gencode::OR4C16::ENSG00000181935.3	0.857142857142857
chr11	17515878	17565854	gc19_pc.cds::gencode::USH1C::ENSG00000006611.11	0.858208955223881
chr17	78237480	78367298	gc19_pc.cds::gencode::RNF213::ENSG00000173821.15	0.862136605975254
chr11	66188650	66193460	gc19_pc.cds::gencode::NPAS4::ENSG00000174576.4	0.863441365586344
chr5	111755294	111756116	gc19_pc.cds::gencode::EPB41L4A-AS2::ENSG00000268358.1	0.875
chr3	69221011	69435140	gc19_pc.cds::gencode::FRMD4B::ENSG00000114541.10	0.875
chr6	51483878	51949731	gc19_pc.cds::gencode::PKHD1::ENSG00000170927.10	0.876117634385436
chr1	169483550	169555624	gc19_pc.cds::gencode::F5::ENSG00000198734.6	0.878378378378378
chr15	81426670	81440874	gc19_pc.cds::gencode::C15orf26::ENSG00000156206.9	0.885416666666667
chr12	42632429	42853168	gc19_pc.cds::gencode::PPHLN1::ENSG00000134283.13	0.888888888888889
chr8	142505010	142506576	gc19_pc.cds::gencode::MROH5::ENSG00000226807.2	0.893687707641196
chr7	148936869	148951506	gc19_pc.cds::gencode::ZNF212::ENSG00000170260.4	0.894291754756871
chr1	196621247	196716443	gc19_pc.cds::gencode::CFH::ENSG00000000971.11	0.894736842105263
chr1	20637094	20680756	gc19_pc.cds::gencode::VWA5B1::ENSG00000158816.11	0.896296296296296
chr19	55738638	55739454	gc19_pc.cds::gencode::AC010327.2::ENSG00000269808.1	0.897058823529412
chr19	55481383	55512266	gc19_pc.cds::gencode::NLRP2::ENSG00000022556.11	0.897058823529412
chr16	12995798	13329266	gc19_pc.cds::gencode::SHISA9::ENSG00000237515.6	0.899547511312217
chr22	42095542	42195303	gc19_pc.cds::gencode::MEI1::ENSG00000167077.8	0.901243703898212
chr9	35749202	35752871	gc19_pc.cds::gencode::RGP1::ENSG00000107185.8	0.902740416946873
chr19	8959607	9091814	gc19_pc.cds::gencode::MUC16::ENSG00000181143.11	0.904860951390486
chr7	92760529	92765284	gc19_pc.cds::gencode::SAMD9L::ENSG00000177409.7	0.91044776119403
chr1	186643484	186649422	gc19_pc.cds::gencode::PTGS2::ENSG00000073756.7	0.914890851091489
chr9	138594104	138684007	gc19_pc.cds::gencode::KCNT1::ENSG00000107147.7	0.916030534351145
chr3	118931016	118948946	gc19_pc.cds::gencode::B4GALT4::ENSG00000121578.8	0.928234968135218
chr9	123850604	123939464	gc19_pc.cds::gencode::CNTRL::ENSG00000119397.12	0.933120668793312
chr17	10346691	10370062	gc19_pc.cds::gencode::MYH4::ENSG00000264424.1	0.933740662593374
chr9	132903811	132904381	gc19_pc.cds::gencode::AL360004.1::ENSG00000196979.1	0.939630603693963
chr10	35894495	35897554	gc19_pc.cds::gencode::GJD4::ENSG00000177291.3	0.940590594094059
chr19	11309993	11373116	gc19_pc.cds::gencode::DOCK6::ENSG00000130158.9	0.941490585094149
chr19	12203662	12250997	gc19_pc.cds::gencode::ZNF20::ENSG00000132010.11	0.961072529662732
chr14	105404399	105444574	gc19_pc.cds::gencode::AHNAK2::ENSG00000185567.6	0.969318981993763
chr1	152079860	152086556	gc19_pc.cds::gencode::TCHH::ENSG00000159450.8	0.980166706869288
chr9	107546595	107665960	gc19_pc.cds::gencode::ABCA1::ENSG00000165029.11	1
chr8	107773264	107782418	gc19_pc.cds::gencode::ABRA::ENSG00000174429.3	1
chr16	30996807	30997533	gc19_pc.cds::gencode::AC135048.1::ENSG00000268863.1	1
chr2	9630305	9695734	gc19_pc.cds::gencode::ADAM17::ENSG00000151694.8	1
chr1	161160927	161168417	gc19_pc.cds::gencode::ADAMTS4::ENSG00000158859.9	1
chr1	150524764	150532672	gc19_pc.cds::gencode::ADAMTSL4::ENSG00000143382.9	1
chr1	154557281	154600474	gc19_pc.cds::gencode::ADAR::ENSG00000160710.11	1
chr2	3502733	3523258	gc19_pc.cds::gencode::ADI1::ENSG00000182551.9	1
chr22	25961007	26118417	gc19_pc.cds::gencode::ADRBK2::ENSG00000100077.10	1
chr6	109814571	109996948	gc19_pc.cds::gencode::AK9::ENSG00000155085.11	1
chr6	88385314	88411402	gc19_pc.cds::gencode::AKIRIN2::ENSG00000135334.8	1
chr19	40739778	40771174	gc19_pc.cds::gencode::AKT2::ENSG00000105221.12	1
chr1	150955581	150967798	gc19_pc.cds::gencode::ANXA9::ENSG00000143412.5	1
chr9	72046242	72132126	gc19_pc.cds::gencode::APBA1::ENSG00000107282.5	1
chr22	36537247	36556939	gc19_pc.cds::gencode::APOL3::ENSG00000128284.15	1
chr11	110447863	110582954	gc19_pc.cds::gencode::ARHGAP20::ENSG00000137727.8	1
chr1	17907090	18023875	gc19_pc.cds::gencode::ARHGEF10L::ENSG00000074964.12	1
chr11	73019683	73078825	gc19_pc.cds::gencode::ARHGEF17::ENSG00000110237.3	1
chr14	94401001	94430885	gc19_pc.cds::gencode::ASB2::ENSG00000100628.7	1
chr1	201083879	201084796	gc19_pc.cds::gencode::ASCL5::ENSG00000232237.2	1
chr3	192992830	193096514	gc19_pc.cds::gencode::ATP13A5::ENSG00000187527.6	1
chr20	3451754	3627494	gc19_pc.cds::gencode::ATRN::ENSG00000088812.13	1
chr6	16306559	16328541	gc19_pc.cds::gencode::ATXN1::ENSG00000124788.13	1
chr17	80904778	81009672	gc19_pc.cds::gencode::B3GNTL1::ENSG00000175711.4	1
chr7	97922832	98030164	gc19_pc.cds::gencode::BAIAP2L1::ENSG00000006453.9	1
chr2	60679699	60780405	gc19_pc.cds::gencode::BCL11A::ENSG00000119866.16	1
chr10	43279842	43326544	gc19_pc.cds::gencode::BMS1::ENSG00000165733.7	1
chr10	128114432	128359049	gc19_pc.cds::gencode::C10orf90::ENSG00000154493.13	1
chr16	684525	686290	gc19_pc.cds::gencode::C16orf13::ENSG00000130731.11	1
chr17	42219510	42239300	gc19_pc.cds::gencode::C17orf53::ENSG00000125319.10	1
chr1	67558687	67592923	gc19_pc.cds::gencode::C1orf141::ENSG00000203963.7	1
chr2	29287734	29297127	gc19_pc.cds::gencode::C2orf71::ENSG00000179270.6	1
chr1	207286370	207318062	gc19_pc.cds::gencode::C4BPA::ENSG00000123838.6	1
chr6	30615008	30620692	gc19_pc.cds::gencode::C6orf136::ENSG00000204564.7	1
chr7	48075108	48099869	gc19_pc.cds::gencode::C7orf57::ENSG00000164746.9	1
chr3	54156740	55108233	gc19_pc.cds::gencode::CACNA2D3::ENSG00000157445.10	1
chr17	76989631	76993704	gc19_pc.cds::gencode::CANT1::ENSG00000171302.12	1
chr11	76795932	76834916	gc19_pc.cds::gencode::CAPN5::ENSG00000149260.10	1
chr1	223711370	223853348	gc19_pc.cds::gencode::CAPN8::ENSG00000203697.7	1
chr2	197504490	197597286	gc19_pc.cds::gencode::CCDC150::ENSG00000144395.13	1
chr13	36801337	36871856	gc19_pc.cds::gencode::CCDC169::ENSG00000242715.3	1
chr3	112534809	112564571	gc19_pc.cds::gencode::CD200R1L::ENSG00000206531.6	1
chr14	103400048	103523510	gc19_pc.cds::gencode::CDC42BPB::ENSG00000198752.5	1
chr20	44803144	44879933	gc19_pc.cds::gencode::CDH22::ENSG00000149654.5	1
